episodes,reward
0,-0.142
1000,-0.23466666666666666
2000,-0.128
3000,-0.030666666666666665
4000,0.059
5000,0.025666666666666667
6000,-0.055
7000,-0.06566666666666666
8000,0.2946666666666667
9000,0.16133333333333333
10000,0.0013333333333333333
11000,-0.04933333333333333
12000,0.095
13000,-0.099
14000,0.05633333333333333
15000,-0.10233333333333333
16000,-0.01633333333333333
17000,0.032
18000,0.31366666666666665
19000,-0.20833333333333334
20000,0.192
21000,-0.14533333333333334
22000,0.142
23000,-0.161
24000,-0.009333333333333334
25000,0.29233333333333333
26000,0.12666666666666668
27000,-0.217
28000,0.164
29000,-0.21733333333333332
30000,-0.04
31000,0.028333333333333332
32000,0.17566666666666667
33000,0.044
34000,0.08133333333333333
35000,0.138
36000,-0.09
37000,-0.03933333333333333
38000,-0.2703333333333333
39000,0.14
40000,0.23166666666666666
41000,0.097
42000,0.112
43000,0.060333333333333336
44000,-0.023666666666666666
45000,-0.08866666666666667
46000,-0.046
47000,0.018666666666666668
48000,-0.051
49000,-0.09233333333333334
50000,-0.07266666666666667
51000,-0.331
52000,-0.3
53000,0.036333333333333336
54000,-0.17066666666666666
55000,-0.114
56000,0.14066666666666666
57000,-0.044
58000,-0.04933333333333333
59000,-0.10333333333333333
60000,-0.142
61000,-0.10966666666666666
62000,-0.242
63000,-0.15866666666666668
64000,0.16433333333333333
65000,-0.015
66000,0.27066666666666667
67000,-0.079
68000,-0.069
69000,0.095
70000,0.008333333333333333
71000,-0.081
72000,-0.006
73000,0.041666666666666664
74000,0.12866666666666668
75000,-0.051666666666666666
76000,0.17066666666666666
77000,-0.04533333333333334
78000,-0.03133333333333333
79000,0.012666666666666666
80000,-0.15366666666666667
81000,0.052333333333333336
82000,0.009333333333333334
83000,-0.11433333333333333
84000,-0.17166666666666666
85000,0.242
86000,0.12866666666666668
87000,0.09633333333333334
88000,-0.104
89000,0.08733333333333333
90000,0.10866666666666666
91000,-0.228
92000,-0.004333333333333333
93000,-0.25566666666666665
94000,0.12833333333333333
95000,0.08366666666666667
96000,0.059
97000,-0.11033333333333334
98000,0.10066666666666667
99000,0.237
100000,0.186
101000,0.25366666666666665
102000,0.338
103000,0.07166666666666667
104000,0.19833333333333333
105000,-0.555
106000,0.11666666666666667
107000,0.18433333333333332
108000,0.15566666666666668
109000,-0.24433333333333335
110000,0.31833333333333336
111000,-0.102
112000,0.18533333333333332
113000,-0.06466666666666666
114000,-0.16466666666666666
115000,-0.146
116000,-0.09166666666666666
117000,-0.18366666666666667
118000,-0.036333333333333336
119000,-0.19666666666666666
120000,-0.12
121000,0.20166666666666666
122000,0.122
123000,-0.06
124000,-0.115
125000,-0.20233333333333334
126000,-0.11766666666666667
127000,0.04666666666666667
128000,-0.059333333333333335
129000,0.10333333333333333
130000,-0.119
131000,0.139
132000,0.441
133000,-0.03966666666666667
134000,0.18066666666666667
135000,-0.205
136000,-0.019666666666666666
137000,0.25366666666666665
138000,0.054
139000,0.08733333333333333
140000,0.147
141000,0.206
142000,-0.26066666666666666
143000,0.16533333333333333
144000,0.20566666666666666
145000,0.18
146000,0.09533333333333334
147000,0.03866666666666667
148000,0.20633333333333334
149000,0.10933333333333334
150000,0.32233333333333336
151000,0.198
152000,0.109
153000,0.21966666666666668
154000,-0.057
155000,0.0033333333333333335
156000,-0.0003333333333333333
157000,0.04633333333333333
158000,0.13933333333333334
159000,-0.03933333333333333
160000,-0.24766666666666667
161000,-0.101
162000,0.11133333333333334
163000,0.029333333333333333
164000,-0.06233333333333333
165000,0.027333333333333334
166000,0.216
167000,0.12033333333333333
168000,0.20333333333333334
169000,0.001
170000,0.34933333333333333
171000,-0.18433333333333332
172000,0.04466666666666667
173000,0.007333333333333333
174000,-0.057
175000,0.10966666666666666
176000,0.034333333333333334
177000,-0.09566666666666666
178000,0.11433333333333333
179000,0.029666666666666668
180000,-0.25266666666666665
181000,0.04833333333333333
182000,0.2713333333333333
183000,0.010666666666666666
184000,-0.15633333333333332
185000,-0.10633333333333334
186000,0.0033333333333333335
187000,0.23766666666666666
188000,0.029666666666666668
189000,0.14366666666666666
190000,0.059333333333333335
191000,0.05633333333333333
192000,0.044
193000,-0.05333333333333334
194000,0.176
195000,0.009666666666666667
196000,-0.044333333333333336
197000,0.079
198000,0.10333333333333333
199000,0.041
200000,0.039
201000,0.125
202000,0.042
203000,0.17333333333333334
204000,-0.20666666666666667
205000,0.16866666666666666
206000,-0.007
207000,-0.13433333333333333
208000,-0.027333333333333334
209000,0.09766666666666667
210000,0.034333333333333334
211000,0.04633333333333333
212000,0.053
213000,0.186
214000,0.013666666666666667
215000,0.051
216000,0.17
217000,0.13
218000,-0.041
219000,-0.001
220000,0.12666666666666668
221000,-0.021
222000,-0.08933333333333333
223000,0.15466666666666667
224000,0.13966666666666666
225000,0.107
226000,0.24266666666666667
227000,-0.09466666666666666
228000,0.004333333333333333
229000,-0.03133333333333333
230000,0.12266666666666666
231000,0.07066666666666667
232000,0.030333333333333334
233000,0.13133333333333333
234000,0.31833333333333336
235000,0.02
236000,0.02033333333333333
237000,0.017666666666666667
238000,0.0006666666666666666
239000,0.02
240000,0.044333333333333336
241000,0.08533333333333333
242000,-0.08066666666666666
243000,0.098
244000,-0.004
245000,0.09166666666666666
246000,-0.15966666666666668
247000,-0.0006666666666666666
248000,-0.16
249000,0.041
250000,0.04066666666666666
251000,-0.12766666666666668
252000,0.051333333333333335
253000,0.144
254000,-0.08533333333333333
255000,0.042333333333333334
256000,-0.068
257000,-0.060333333333333336
258000,0.06833333333333333
259000,0.246
260000,-0.099
261000,0.028666666666666667
262000,0.13333333333333333
263000,-0.058333333333333334
264000,-0.006333333333333333
265000,0.039
266000,-0.027333333333333334
267000,0.09133333333333334
268000,-0.13866666666666666
269000,-0.004
270000,-0.04933333333333333
271000,0.044
272000,0.20733333333333334
273000,0.058666666666666666
274000,0.19633333333333333
275000,0.208
276000,0.012333333333333333
277000,-0.007
278000,-0.06566666666666666
279000,0.12866666666666668
280000,0.109
281000,-0.20466666666666666
282000,0.201
283000,-0.127
284000,0.04666666666666667
285000,-0.10466666666666667
286000,0.15666666666666668
287000,0.22266666666666668
288000,-0.052
289000,0.21133333333333335
290000,0.22333333333333333
291000,0.12733333333333333
292000,-0.11566666666666667
293000,0.0033333333333333335
294000,0.12866666666666668
295000,0.08166666666666667
296000,0.13033333333333333
297000,-0.057
298000,-0.04
299000,0.08466666666666667
300000,-0.07066666666666667
301000,0.17866666666666667
302000,-0.049
303000,0.13833333333333334
304000,0.085
305000,0.02
306000,0.2846666666666667
307000,-0.029
308000,-0.06933333333333333
309000,0.011666666666666667
310000,0.09733333333333333
311000,-0.118
312000,-0.09533333333333334
313000,-0.041666666666666664
314000,0.17333333333333334
315000,-0.14466666666666667
316000,-0.14733333333333334
317000,0.010333333333333333
318000,-0.13733333333333334
319000,-0.12266666666666666
320000,0.221
321000,-0.08733333333333333
322000,0.058666666666666666
323000,0.145
324000,-0.032
325000,-0.33766666666666667
326000,-0.03666666666666667
327000,0.21966666666666668
328000,0.036
329000,-0.005
330000,-0.09566666666666666
331000,-0.0036666666666666666
332000,0.057
333000,0.04133333333333333
334000,0.06266666666666666
335000,0.021333333333333333
336000,0.035
337000,-0.017666666666666667
338000,0.175
339000,0.11333333333333333
340000,-0.12066666666666667
341000,0.001
342000,-0.16866666666666666
343000,-0.057666666666666665
344000,-0.058666666666666666
345000,-0.178
346000,-0.06066666666666667
347000,-0.125
348000,0.2
349000,0.09133333333333334
350000,-0.053
351000,-0.012
352000,-0.07333333333333333
353000,-0.21966666666666668
354000,-0.035333333333333335
355000,-0.019
356000,0.015
357000,0.20333333333333334
358000,0.0006666666666666666
359000,0.12966666666666668
360000,0.06233333333333333
361000,0.050333333333333334
362000,0.153
363000,0.08466666666666667
364000,-0.109
365000,0.004
366000,0.043333333333333335
367000,-0.135
368000,-0.042333333333333334
369000,0.0036666666666666666
370000,0.08333333333333333
371000,0.19266666666666668
372000,0.08433333333333333
373000,0.207
374000,-0.14866666666666667
375000,0.058333333333333334
376000,0.18666666666666668
377000,-0.24866666666666667
378000,-0.06966666666666667
379000,0.03133333333333333
380000,0.08066666666666666
381000,0.036333333333333336
382000,0.018666666666666668
383000,-0.184
384000,-0.068
385000,0.403
386000,0.054
387000,-0.051666666666666666
388000,-0.012
389000,-0.231
390000,0.07533333333333334
391000,0.19433333333333333
392000,0.033666666666666664
393000,0.008333333333333333
394000,-0.086
395000,-0.009666666666666667
396000,-0.016666666666666666
397000,0.12233333333333334
398000,0.10033333333333333
399000,-0.09733333333333333
