episodes,win rate,win rate easy,win rate medium,win rate hard
0,0.4855,0.8292682926829268,0.4927404718693285,0.13769633507853404
1000,0.483,0.8468085106382979,0.4858576642335766,0.125
2000,0.48383333333333334,0.8403908794788274,0.47501086484137334,0.1410877759827679
3000,0.49633333333333335,0.8683488754799781,0.5,0.14344473007712083
4000,0.5053333333333333,0.8495018353434715,0.5129017655047533,0.1480891719745223
5000,0.5031666666666667,0.8582677165354331,0.4784296807592752,0.15475520540236354
6000,0.49716666666666665,0.8382909680908599,0.5119638826185101,0.15444214876033058
7000,0.49766666666666665,0.8586076632487858,0.5033288948069241,0.13780359028511088
8000,0.5325,0.8652482269503546,0.533363802559415,0.17410228509249184
9000,0.5133333333333333,0.8651804670912951,0.5121621621621621,0.16508438818565402
10000,0.5066666666666667,0.8452012383900929,0.507815989280929,0.1453647833241909
11000,0.49966666666666665,0.8515957446808511,0.5052391799544419,0.1496103896103896
12000,0.5031666666666667,0.8424621804903495,0.5086520947176685,0.15209326974032855
13000,0.4855,0.8363539445628998,0.46810422282120395,0.15911485774499473
14000,0.5076666666666667,0.8659400544959128,0.5133809099018734,0.15912636505460218
15000,0.4891666666666667,0.8388278388278388,0.49677121771217714,0.13274336283185842
16000,0.498,0.8498129342597541,0.5056535504296699,0.145985401459854
17000,0.5035,0.8432518597236982,0.507537688442211,0.16744427164333853
18000,0.5295,0.8596679164434923,0.5452508960573477,0.18674381904260914
19000,0.4835,0.8352180936995154,0.4726086956521739,0.14270211611502984
20000,0.5181666666666667,0.8619763694951665,0.5256353098528757,0.17150395778364116
21000,0.48633333333333334,0.8495717344753747,0.4932652113330237,0.13592723597776654
22000,0.5178333333333334,0.8638069705093834,0.534398579671549,0.155154091392136
23000,0.4861666666666667,0.8341384863123994,0.4867957746478873,0.13780160857908846
24000,0.5055,0.8573717948717948,0.5096507352941176,0.16342213114754098
25000,0.524,0.8625914315569488,0.5275908479138627,0.17070543887991385
26000,0.5046666666666667,0.8593336858804865,0.5018018018018018,0.15299100052938064
27000,0.4781666666666667,0.829002079002079,0.47365988909426987,0.13023012552301255
28000,0.5185,0.863013698630137,0.5238945958016972,0.1610305958132045
29000,0.476,0.8421621621621621,0.46657694033198743,0.13430504945340968
30000,0.49833333333333335,0.8374801482265749,0.5131694468832309,0.1303873431533006
31000,0.5031666666666667,0.8467908902691511,0.49770642201834864,0.15783898305084745
32000,0.5206666666666667,0.8510971786833855,0.5279672578444747,0.17700052994170642
33000,0.5033333333333333,0.8404811715481172,0.5154686078252957,0.14814814814814814
34000,0.5051666666666667,0.8538043478260869,0.5037560760053027,0.16868740115972589
35000,0.5113333333333333,0.8556092324208266,0.5154777927321669,0.17033542976939203
36000,0.49316666666666664,0.8565096952908587,0.506401766004415,0.1378238341968912
37000,0.496,0.8547695605573419,0.4975391498881432,0.1416535018430753
38000,0.47983333333333333,0.8302679978980557,0.47895699908508693,0.13186813186813187
39000,0.51,0.8487046632124352,0.4971277065841803,0.16436081903707803
40000,0.526,0.872454448017149,0.5439144003566652,0.16287678476996298
41000,0.507,0.8593238822246456,0.5203145478374837,0.14651038891848694
42000,0.5083333333333333,0.8457300275482094,0.518598615916955,0.16871329418045916
43000,0.5036666666666667,0.8416100365917407,0.5119855269109,0.14925373134328357
44000,0.49766666666666665,0.8357894736842105,0.5004574565416285,0.1588296760710554
45000,0.48883333333333334,0.8502155172413793,0.48468708388814913,0.13907985193019567
46000,0.4905,0.8455538221528861,0.4745838956365272,0.1413160733549083
47000,0.49933333333333335,0.847052575677111,0.5020316027088036,0.1519453207150368
48000,0.5008333333333334,0.8445732349841939,0.5136258660508083,0.1497160557563242
49000,0.49533333333333335,0.8444206008583691,0.5116175156389634,0.1332982086406744
50000,0.49683333333333335,0.8405036726128017,0.49886415265788275,0.14844162704701533
51000,0.4741666666666667,0.8483652762119503,0.469538729329852,0.13537344398340248
52000,0.4661666666666667,0.8235616438356165,0.4614035087719298,0.12770448548812666
53000,0.506,0.8549060542797495,0.4952978056426332,0.157752566180443
54000,0.4855,0.8403083700440529,0.4975369458128079,0.14146591491542798
55000,0.486,0.8335089567966281,0.4718437783832879,0.15526315789473685
56000,0.5158333333333334,0.8425925925925926,0.52259242355089,0.1672922252010724
57000,0.49333333333333335,0.8493003229278795,0.5002195871761089,0.13029490616621983
58000,0.49466666666666664,0.8507936507936508,0.492831541218638,0.13844515441959532
59000,0.48833333333333334,0.8416360776088097,0.47,0.1537242472266244
60000,0.4891666666666667,0.8342947037231253,0.4813483146067416,0.14614561027837258
61000,0.49483333333333335,0.848452508004269,0.4817939609236234,0.1568836712913554
62000,0.4785,0.8452062131762186,0.4730890999547716,0.12851196670135276
63000,0.4865,0.8188405797101449,0.48482102401449934,0.14347125201504568
64000,0.5136666666666667,0.8601361969617601,0.5210550670985655,0.16269430051813472
65000,0.5,0.8449735449735449,0.5067750677506775,0.14820675105485231
66000,0.5176666666666667,0.8660484286450283,0.5082116788321168,0.1665773968934119
67000,0.49,0.854989604989605,0.47316845543630426,0.1453698913605794
68000,0.49166666666666664,0.8356456776947705,0.49591280653950953,0.15176715176715178
69000,0.5083333333333333,0.8567610903260289,0.5121184919210053,0.16096791162546029
70000,0.49966666666666665,0.856694560669456,0.4993153811045185,0.14022140221402213
71000,0.49416666666666664,0.8474934036939314,0.49124382577458464,0.14110756123535675
72000,0.49983333333333335,0.8422174840085288,0.4997772828507795,0.15806279936136242
73000,0.5031666666666667,0.8544140423335054,0.49450045829514205,0.15151515151515152
74000,0.508,0.8604286461055933,0.5013648771610555,0.15881418740074113
75000,0.5016666666666667,0.8621052631578947,0.4936375603334796,0.1356397583745195
76000,0.5185,0.8725806451612903,0.5291741472172352,0.16161087866108786
77000,0.49016666666666664,0.8514376996805112,0.4921731123388582,0.14
78000,0.503,0.8570660934981192,0.5058977719528178,0.14324324324324325
79000,0.5021666666666667,0.8518918918918919,0.5118733509234829,0.1455223880597015
80000,0.4725,0.8156484458735263,0.47406405051871897,0.1366718831507564
81000,0.5106666666666667,0.8621593291404612,0.5189647478804106,0.13830361966504592
82000,0.49616666666666664,0.8505494505494505,0.5069991251093613,0.14255543822597677
83000,0.49283333333333335,0.854709952102182,0.4831204379562044,0.15137376879212028
84000,0.48433333333333334,0.8283740701381509,0.4920562868815252,0.13733681462140993
85000,0.522,0.8766901027582477,0.5250776742121616,0.17281348788198103
86000,0.5041666666666667,0.8502961766289715,0.5082552431950023,0.16140904311251314
87000,0.505,0.8569909622541202,0.5097682871422081,0.1543274244004171
88000,0.4895,0.8393051031487514,0.4942528735632184,0.1439873417721519
89000,0.5015,0.8596019365250135,0.496415770609319,0.15872184389732844
90000,0.5088333333333334,0.861003861003861,0.5143996455471865,0.17150259067357512
91000,0.48033333333333333,0.825668449197861,0.48414470745868693,0.1343204653622422
92000,0.5006666666666667,0.852260778128286,0.4993184915947297,0.14971006852925672
93000,0.478,0.8409951325040562,0.4701426024955437,0.13529103303618248
94000,0.5061666666666667,0.8502702702702702,0.5059184568171854,0.1658640984483681
95000,0.5156666666666667,0.8672756582482536,0.5140753572975314,0.16010928961748633
96000,0.5053333333333333,0.8566757493188011,0.5131578947368421,0.1677715451300357
97000,0.49933333333333335,0.8517711171662126,0.500658183413778,0.15482502651113467
98000,0.52,0.8548046462513199,0.5319148936170213,0.17185028993147075
99000,0.5253333333333333,0.8730242360379347,0.5174825174825175,0.17144432194046305
100000,0.5178333333333334,0.8701229289150187,0.5206758559359715,0.16382978723404254
101000,0.5233333333333333,0.8561750911933299,0.5266375545851528,0.1624790619765494
102000,0.5338333333333334,0.8872340425531915,0.5340659340659341,0.17344173441734417
103000,0.5091666666666667,0.8544795442775763,0.5187901008249313,0.14467408585055644
104000,0.5183333333333333,0.8718371837183718,0.5299823633156967,0.16875653082549635
105000,0.453,0.8208874458874459,0.446606334841629,0.1101956745623069
106000,0.5143333333333333,0.8621432417878299,0.5201793721973094,0.16989022477783586
107000,0.516,0.8694960212201591,0.5199645075421473,0.15314347125201505
108000,0.52,0.8622848200312989,0.5366742596810934,0.1530720338983051
109000,0.4725,0.8262448132780082,0.45523049645390073,0.1183920704845815
110000,0.5281666666666667,0.8719289074751699,0.5333939118582463,0.17338282078472958
111000,0.4851666666666667,0.8282881002087683,0.4832645575424117,0.1418812401471361
112000,0.5133333333333333,0.8674321503131524,0.5106082036775106,0.1706571574121243
113000,0.49466666666666664,0.8462343096234309,0.49217002237136465,0.13491635186184567
114000,0.4845,0.8431477516059958,0.4750785810507409,0.14383202099737533
115000,0.4825,0.8169456066945606,0.48577777777777775,0.1305767138193689
116000,0.4886666666666667,0.8390865639936272,0.4788602941176471,0.15971148892323545
117000,0.49283333333333335,0.8395581273014203,0.4828354881854659,0.1497844827586207
118000,0.49883333333333335,0.850244167118828,0.4997782705099778,0.15720294426919032
119000,0.48833333333333334,0.8393891521853607,0.471875,0.14991939817302524
120000,0.487,0.8354838709677419,0.4915178571428571,0.1405263157894737
121000,0.5168333333333334,0.8648793565683646,0.5218340611353712,0.15880758807588075
122000,0.5155,0.8577449947312961,0.5167485484591335,0.16532474503488997
123000,0.49416666666666664,0.8427267847557702,0.4942170818505338,0.15034409740603494
124000,0.489,0.8369565217391305,0.47591175146330483,0.14076881429344884
125000,0.4786666666666667,0.8100436681222707,0.4923279263480929,0.14043455219925807
126000,0.486,0.8342857142857143,0.48844731977818856,0.13239141810570382
127000,0.4985,0.8549382716049383,0.48720292504570384,0.14079229122055675
128000,0.49066666666666664,0.8452768729641694,0.4922145328719723,0.13488624052004333
129000,0.511,0.8612565445026178,0.5163191296464189,0.14968152866242038
130000,0.4855,0.8402555910543131,0.4775510204081633,0.14710485133020346
131000,0.5113333333333333,0.8560807222517259,0.5058139534883721,0.17278043593833067
132000,0.5363333333333333,0.8764227642276423,0.5561921551344204,0.179745493107105
133000,0.49483333333333335,0.8448093220338984,0.4930211616389014,0.14754098360655737
134000,0.521,0.8685470995210218,0.5316117542297417,0.16
135000,0.4841666666666667,0.8367346938775511,0.4854915547856215,0.12356478950246036
136000,0.49733333333333335,0.8491680085882984,0.4975146859466787,0.15644490644490644
137000,0.5241666666666667,0.8604047742605085,0.516674077367719,0.17817982456140352
138000,0.505,0.8582595101615424,0.48757342973339357,0.16274089935760172
139000,0.5161666666666667,0.8638771186440678,0.5229024943310657,0.1641321447299423
140000,0.514,0.8575932737782449,0.5160284951024042,0.1582928146947596
141000,0.5193333333333333,0.8630504833512352,0.5295154185022026,0.16434689507494646
142000,0.472,0.8366469639978507,0.47069351230425055,0.1171218487394958
143000,0.5171666666666667,0.8606431852986217,0.5143800094295143,0.16979166666666667
144000,0.5155,0.8479958355023425,0.5132058287795993,0.17896972915560277
145000,0.5166666666666667,0.8567681007345226,0.5225058004640372,0.17586384734399174
146000,0.5078333333333334,0.8545945945945946,0.5174216027874564,0.1499460625674218
147000,0.5011666666666666,0.8478494623655914,0.5026809651474531,0.16035751840168244
148000,0.5156666666666667,0.8593073593073594,0.538496583143508,0.1655595298926929
149000,0.5021666666666667,0.8575357535753575,0.49761801645734083,0.1628403630539242
150000,0.5233333333333333,0.8621058257616248,0.5350374614367562,0.1682795698924731
151000,0.518,0.8741442864665614,0.5151785714285714,0.15797958087049974
152000,0.5113333333333333,0.8513011152416357,0.514483354950281,0.1524390243902439
153000,0.5136666666666667,0.855713533438652,0.5056669572798606,0.16436081903707803
154000,0.4836666666666667,0.8353562005277045,0.47368421052631576,0.14133900106269925
155000,0.49116666666666664,0.8464034613304489,0.49365981635330125,0.13572961373390557
156000,0.5048333333333334,0.8504928806133626,0.5101590106007067,0.16806282722513088
157000,0.504,0.8559185859667916,0.500669344042838,0.160676532769556
158000,0.5066666666666667,0.837737843551797,0.5232715770447357,0.15672823218997362
159000,0.49716666666666665,0.8568421052631578,0.5013901760889713,0.14057672502574664
160000,0.479,0.8346839546191248,0.48058902275769744,0.1320754716981132
161000,0.49,0.8548300053966541,0.48285077951002225,0.14300736067297581
162000,0.5066666666666667,0.8567610903260289,0.5051362215274676,0.1619047619047619
163000,0.5051666666666667,0.8577540106951872,0.5140018066847335,0.15083507306889352
164000,0.499,0.852169255490091,0.49933184855233853,0.149364406779661
165000,0.508,0.8559628291171916,0.5069702602230484,0.1564625850340136
166000,0.515,0.8656795346377578,0.5280289330922242,0.15023721665788087
167000,0.5145,0.872946330777656,0.5120244862264975,0.17064122946475888
168000,0.5158333333333334,0.8714442013129103,0.5208695652173913,0.1623931623931624
169000,0.49733333333333335,0.8505072076882008,0.49226006191950467,0.1489817792068596
170000,0.529,0.8650918635170604,0.5295434198746642,0.18430951101558302
171000,0.49166666666666664,0.8525745257452575,0.48420597144093463,0.1399132321041215
172000,0.5101666666666667,0.8554666666666667,0.5221674876847291,0.15380549682875264
173000,0.5015,0.8430864836872087,0.5150136487716106,0.13308391234633885
174000,0.498,0.8545551411827385,0.4910233393177738,0.15303430079155672
175000,0.5185,0.8551328817092235,0.5267175572519084,0.16019417475728157
176000,0.5071666666666667,0.8583420776495279,0.5160560832202623,0.1412639405204461
177000,0.497,0.8487525987525988,0.49201277955271566,0.14376657824933686
178000,0.5125,0.8558606124604012,0.52,0.15301724137931033
179000,0.5006666666666667,0.8518327310273619,0.4901781635449977,0.14994663820704376
180000,0.472,0.8347685683530678,0.47262118491921007,0.11912225705329153
181000,0.502,0.8487480838017374,0.49365367180417047,0.14262384322264562
182000,0.5276666666666666,0.8563645368994551,0.5201834862385321,0.1682398667406996
183000,0.5005,0.8504875406283857,0.5049547608789315,0.14238952536824878
184000,0.4935,0.8420496566296883,0.4763814616755793,0.15995705850778313
185000,0.4855,0.8299617277200656,0.49729486023444547,0.14951356886840758
186000,0.4995,0.8521052631578947,0.4950316169828365,0.14952279957582185
187000,0.5263333333333333,0.8740740740740741,0.532258064516129,0.15693832599118943
188000,0.5035,0.8601626016260162,0.512589928057554,0.15225271879854999
189000,0.5176666666666667,0.8655826558265582,0.5411494252873563,0.16767676767676767
190000,0.507,0.8589540412044374,0.5030837004405286,0.1491562329885683
191000,0.512,0.8636599274235355,0.510156971375808,0.15800524934383203
192000,0.5078333333333334,0.8674062334918119,0.49263063867798124,0.16167023554603854
193000,0.49766666666666665,0.845063025210084,0.4941860465116279,0.14623655913978495
194000,0.5215,0.8531969309462916,0.5170731707317073,0.164804469273743
195000,0.5016666666666667,0.8406988694758479,0.4921135646687697,0.1536784741144414
196000,0.49983333333333335,0.8562367864693446,0.49701149425287355,0.15416451112260735
197000,0.507,0.8644155844155844,0.4849977608598298,0.16015200868621063
198000,0.511,0.8626929217668973,0.517641804376954,0.15196599362380447
199000,0.501,0.8544600938967136,0.4953354064860062,0.1381004366812227
200000,0.5028333333333334,0.8588541666666667,0.5020334387708992,0.1376539903588645
201000,0.5151666666666667,0.8463569165786695,0.5318769505127062,0.1583467525496511
